Scheme Name/Area,Lat,Long
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI MANGGA SEK. 1,2.232588,102.2240228
TAMAN SERI PANDAN-PDN JAYA (LORONG PANDAN),2.21512,102.2288641
TAMAN BAHAGIA (BKT BARU),2.218764,102.2702681
TAMAN BAHAGIA (BKT BARU),2.218764,102.2702681
TAMAN BAHAGIA (BKT BARU),2.218764,102.2702681
TAMAN SIN HOE,2.218102,102.2673251
TAMAN SIN HOE,2.218102,102.2673251
TAMAN SIN HOE,2.218102,102.2673251
JALAN JOHOR,2.19184536,102.2656863
JALAN JOHOR,2.19184536,102.2656863
JALAN ONG KIM WEE,2.202504258,102.2435829
JALAN PANJANG,2.193533359,102.2607169
TAMAN AMAN UJONG PASIR,2.187371495,102.2689382
TAMAN AMAN UJONG PASIR,2.187371495,102.2689382
TAMAN AMAN UJONG PASIR,2.187371495,102.2689382
TAMAN AMAN UJONG PASIR,2.187371495,102.2689382
TAMAN AMAN UJONG PASIR,2.187371495,102.2689382
TAMAN AMAN UJONG PASIR,2.187371495,102.2689382
TAMAN BKT SENJUANG,2.191474798,102.2657422
TAMAN BKT SENJUANG,2.191474798,102.2657422
TAMAN BKT SERINDIT,2.208417487,102.2628113
TAMAN BKT SERINDIT,2.208417487,102.2628113
TAMAN HANG TUAH,2.267659156,102.3065479
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN HILIR,2.184347067,102.2726131
TAMAN KAMPONG LAPAN,2.211908108,102.2350385
TAMAN KENANGA,2.209736,102.2328929
TAMAN KENANGA SEK. 1,2.219021,102.2020823
TAMAN KESIDANG SEK 2,2.2067339,102.2338432
TAMAN KESIDANG SEK 2,2.2067339,102.2338432
TAMAN KESIDANG SEK 2,2.2067339,102.2338432
TAMAN KOTA LAKSAMANA,2.195227,102.2421409
TAMAN KOTA LAKSAMANA,2.195227,102.2421409
TAMAN KOTA LAKSAMANA,2.195227,102.2421409
TAMAN KOTA LAKSAMANA SEC.2,2.1941644,102.2381967
TAMAN NAM SENG,2.181698,102.271842
TAMAN NAM SENG,2.181698,102.271842
TAMAN NAM YANG,2.1843176,102.2726758
TAMAN NAM YANG,2.1843176,102.2726758
TAMAN PERINGGIT JAYA,2.217382,102.2507032
TAMAN PERINGGIT JAYA,2.217382,102.2507032
TAMAN SETIA JAYA FASA 2,2.2159907,102.2745002
TAMAN SIN HIN,2.2280764,102.2303625
TAMAN SINN,2.194609248,102.270545
TAMAN SINN,2.194609248,102.270545
TAMAN SINN,2.194609248,102.270545
TAMAN SINN,2.194609248,102.270545
TAMAN SINN,2.194609248,102.270545
TAMAN TENGKERA,2.2029115,102.2352583
TAMAN TENGKERA,2.2029115,102.2352583
TAMAN TENGKERA,2.2029115,102.2352583
TAMAN BERTAM MALIM,2.1910227,102.2487833
TAMAN BERTAM RIA,2.2429554,102.2153559
TAMAN BERTAM RIA,2.2429554,102.2153559
TAMAN BERTAM RIA,2.2429554,102.2153559
TAMAN CHENG RIA,2.246346,102.228224
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG PERDANA(GADONG UTAMA SEC.1),2.237728,102.2154576
TAMAN GADONG UTAMA(BERTAM PERDANA),2.244058,102.214076
TAMAN GADONG UTAMA(BERTAM PERDANA),2.244058,102.214076
TAMAN GADONG UTAMA(BERTAM PERDANA),2.244058,102.214076
TAMAN GADONG UTAMA(BERTAM PERDANA),2.244058,102.214076
TAMAN SAGA,2.242762,102.220767
TAMAN SAGA,2.242762,102.220767
TAMAN BAHAGIA (BKT BARU),2.218764,102.2702681
TAMAN BAHAGIA (BKT BARU),2.218764,102.2702681
TAMAN BKT BERUANG,2.2545476,102.2770481
TAMAN BKT BERUANG,2.2545476,102.2770481
TAMAN BKT BERUANG,2.2545476,102.2770481
TAMAN BKT BERUANG,2.2545476,102.2770481
TAMAN BKT BERUANG,2.2545476,102.2770481
TAMAN BKT BERUANG,2.2545476,102.2770481
TAMAN BKT BERUANG (EMERALD PARK),2.2545476,102.2770481
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT MELAKA,2.247256,102.274222
TAMAN BKT MELAKA,2.247256,102.274222
TAMAN BKT MELAKA,2.247256,102.274222
TAMAN BKT MELAKA,2.247256,102.274222
TAMAN BUNGA RAYA,2.2471469,102.2758952
TAMAN BUNGA RAYA,2.2471469,102.2758952
TAMAN BUNGA RAYA,2.2471469,102.2758952
TAMAN DAHLIA (BKT BARU),2.252649,102.2787664
TAMAN DATO' PALEMBANG,2.2275313,102.282692
TAMAN DATO' PALEMBANG,2.2275313,102.282692
TAMAN DATO' PALEMBANG,2.2275313,102.282692
TAMAN DESA INDAH,2.2234317,102.2689544
TAMAN HARTA PERTAMA,2.218036,102.2771048
TAMAN HARTA PERTAMA,2.218036,102.2771048
TAMAN INDAH (BKT BARU),2.22423,102.2691
TAMAN INDAH (BKT BARU),2.22423,102.2691
TAMAN INDAH SEK.3(PEC.LOT 575),2.2259837,102.2707687
TAMAN INDAH SEK.3(PEC.LOT 575),2.2259837,102.2707687
TAMAN KEDUA,2.225814,102.271221
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA,2.2438821,102.2705295
TAMAN KERJASAMA 1,2.2449155,102.2668187
TAMAN KERJASAMA 1,2.2449155,102.2668187
TAMAN KERJASAMA 1,2.2449155,102.2668187
TAMAN MELAWIS,2.2544339,102.2737684
TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091
TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091
TAMAN MERBOK,2.231812,102.2851501
TAMAN MERBOK,2.231812,102.2851501
TAMAN SENTOSA (MCL),2.2342044,102.2762529
TAMAN SERI INTAN,2.214768111,102.2764174
TAMAN SEROJA,2.242383,102.312479
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004
TAMAN AIR KEROH FASA 4,2.2581826,102.2877004
TAMAN AIR KEROH FASA 4,2.2581826,102.2877004
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL DAMAI,2.2429596,102.3143408
TAMAN BKT KATIL HEIGHTS(TAMAN PUNCAK),2.238241018,102.2991951
TAMAN BKT KATIL HEIGHTS(TAMAN PUNCAK),2.238241018,102.2991951
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL INDAH,2.2177977,102.2955713
TAMAN BKT KATIL KENARI,2.2653828,102.2999588
TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERAK MAS,2.2250402,102.2927091
TAMAN MERBOK,2.231812,102.2851501
TAMAN MERBOK,2.231812,102.2851501
TAMAN MERBOK,2.231812,102.2851501
TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918
TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN MUZAFFAR SHAH,2.252025,102.2898308
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA INDAH,2.240364,102.3032041
TAMAN SAUJANA PERMAI,2.2421472,102.3126118
TAMAN SAUJANA PERMAI,2.2421472,102.3126118
TAMAN SAUJANA PERMAI,2.2421472,102.3126118
TAMAN SAUJANA PERMAI,2.2421472,102.3126118
TAMAN SAUJANA SEC.3,2.2389833,102.3015698
TAMAN SAUJANA SEC.3,2.2389833,102.3015698
TAMAN SAUJANA SEC.3,2.2389833,102.3015698
TAMAN SAUJANA SEKSYEN 1,2.2387023,102.3026231
TAMAN SAUJANA SEKSYEN 2 (TAMAN SETIA),2.2387023,102.3026231
TAMAN SAUJANA SEKSYEN 2 (TAMAN SETIA),2.2387023,102.3026231
TAMAN SAUJANA SEKSYEN 2 (TAMAN SETIA),2.2387023,102.3026231
TAMAN SAUJANA SEKSYEN 2 (TAMAN SETIA),2.2387023,102.3026231
TAMAN SAUJANA SEKSYEN 2 (TAMAN SETIA),2.2387023,102.3026231
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TASIK UTAMA,2.275709,102.285661
TAMAN TUN RAHAH FASA 1,2.241861,102.2998568
TAMAN TUN RAHAH FASA 1,2.241861,102.2998568
TAMAN AYER MOLEK JAYA,2.2048095,102.3204397
TAMAN AYER MOLEK MESRA,2.2048095,102.3204397
TAMAN BKT LINTANG INDAH,2.199981066,102.330196
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN BUKIT DURIAN SENTOSA,2.189492297,102.3448907
TAMAN LINTANG JAYA,2.197972,102.3137212
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN PAYA DALAM DAMAI,2.195915475,102.3519259
TAMAN TAMBAK PAYA HARMONI,2.216061439,102.3420317
TAMAN TAMBAK PAYA HARMONI,2.216061439,102.3420317
TAMAN TAMBAK PAYA HARMONI,2.216061439,102.3420317
TAMAN TAMBAK PAYA HARMONI,2.216061439,102.3420317
TAMAN TAMBAK PAYA HARMONI,2.216061439,102.3420317
TAMAN TAMBAK PAYA HARMONI,2.216061439,102.3420317
TAMAN BKT RAMBAI  (BARU),2.254181,102.1703839
TAMAN BKT RAMBAI  (BARU),2.254181,102.1703839
TAMAN BKT RAMBAI  (BARU),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 1-2),2.254181,102.1703839
TAMAN BKT RAMBAI (FASA 3),2.254181,102.1703839
TAMAN BKT RAMBAI SEK 1,2.254181,102.1703839
TAMAN BKT RAMBAI SEKSYEN II,2.254181,102.1703839
TAMAN BKT RAMBAI SEKSYEN II,2.254181,102.1703839
TAMAN BKT RAMBAI SEKSYEN II,2.254181,102.1703839
TAMAN PUNCAK RAMBAI,2.2490671,102.1729626
TAMAN PUNCAK RAMBAI,2.2490671,102.1729626
TAMAN PUNCAK RAMBAI,2.2490671,102.1729626
TAMAN PUNCAK RAMBAI,2.2490671,102.1729626
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI IDAMAN,2.264078,102.167321
TAMAN RAMBAI INDAH,2.262339,102.1774781
TAMAN RAMBAI INDAH,2.262339,102.1774781
TAMAN RAMBAI MURNI,2.255842,102.1772981
TAMAN RAMBAI MURNI,2.255842,102.1772981
TAMAN RAMBAI MURNI,2.255842,102.1772981
TAMAN RAMBAI PERMAI,2.261445,102.1806151
TAMAN RAMBAI SETIA,2.2550768,102.1642799
TAMAN RAMBAI SUTERA (PEC LOT 234),2.2601571,102.197583
TAMAN SERI PUTIH (PEC.LOT 226) BKT RAMBAI,2.2694389,102.2370713
TAMAN SERI RAMBAI 1,2.2523223,102.1982979
TAMAN SERI RAMBAI 1,2.2523223,102.1982979
TAMAN SERI RAMBAI 1,2.2523223,102.1982979
TAMAN SERI RAMBAI 1,2.2523223,102.1982979
TAMAN TG MINYAK (BKT RAMBAI),2.261402,102.1983311
TAMAN BKT BERUANG BISTARI,2.251686203,102.2698141
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA,2.252906,102.2758441
TAMAN BKT BERUANG UTAMA SEK 1,2.252906,102.2758441
TAMAN BKT PUTERI,2.291305,102.308104
TAMAN JATI,2.25278,102.258045
TAMAN JATI,2.25278,102.258045
TAMAN JATI,2.25278,102.258045
TAMAN JATI,2.25278,102.258045
TAMAN JATI,2.25278,102.258045
TAMAN JATI,2.25278,102.258045
TAMAN KERJASAMA 1,2.2449155,102.2668187
TAMAN KERJASAMA 1,2.2449155,102.2668187
TAMAN KERJASAMA 1,2.2449155,102.2668187
TAMAN MAS MERAH,2.263382,102.2543572
TAMAN MAS MERAH,2.263382,102.2543572
TAMAN MAS MERAH JAYA,2.228514,102.2521298
TAMAN MAS MERAH JAYA,2.228514,102.2521298
TAMAN MAS MERAH JAYA,2.228514,102.2521298
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MELAKA BARU,2.237534,102.2597359
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA FASA 1D,2.266048,102.2451491
TAMAN MERDEKA JAYA (AERONOTIK TAIPAN),2.273223,102.2441659
TAMAN MERDEKA JAYA (AERONOTIK TAIPAN),2.273223,102.2441659
TAMAN MERDEKA JAYA (AERONOTIK TAIPAN),2.273223,102.2441659
TAMAN MERDEKA JAYA (AERONOTIK TAIPAN),2.273223,102.2441659
TAMAN MERDEKA JAYA (AERONOTIK TAIPAN),2.273223,102.2441659
TAMAN SERI JATI,2.2529907,102.2612298
TAMAN SERI SONGKET(A) PEC.LOT 213,2.2605688,102.2551496
TAMAN SERI WANGSA,2.24506,102.254414
TAMAN SERI WANGSA,2.24506,102.254414
TAMAN SUTERA WANGI,2.2707388,102.2630181
TAMAN SUTERA WANGI,2.2707388,102.2630181
TAMAN SUTERA WANGI,2.2707388,102.2630181
TAMAN SUTERA WANGI,2.2707388,102.2630181
TAMAN BERTAM JAYA FASA 1,2.280713,102.211583
TAMAN BERTAM JAYA FASA 1,2.280713,102.211583
TAMAN BERTAM JAYA FASA 1,2.280713,102.211583
TAMAN BERTAM JAYA FASA 1,2.280713,102.211583
TAMAN BERTAM JAYA FASA 1,2.280713,102.211583
TAMAN BERTAM JAYA FASA 1,2.280713,102.211583
TAMAN BKT CHENG,2.265856,102.2228341
TAMAN BKT CHENG,2.265856,102.2228341
TAMAN BKT CHENG,2.265856,102.2228341
TAMAN BKT CHENG,2.265856,102.2228341
TAMAN CHENG JAYA FASA 2,2.270074,102.211804
TAMAN CHENG JAYA FASA 2,2.270074,102.211804
TAMAN CHENG JAYA FASA 2,2.270074,102.211804
TAMAN CHENG JAYA FASA 2,2.270074,102.211804
TAMAN CHENG PERDANA,2.274421,102.2130248
TAMAN CHENG PERDANA,2.274421,102.2130248
TAMAN CHENG PERDANA,2.274421,102.2130248
TAMAN CHENG PERDANA,2.274421,102.2130248
TAMAN CHENG PERDANA,2.274421,102.2130248
TAMAN DESA CHENG PERDANA 1,2.2751442,102.2078272
TAMAN DESA CHENG PERDANA 1,2.2751442,102.2078272
TAMAN DESA CHENG PERDANA 1,2.2751442,102.2078272
TAMAN DESA CHENG PERDANA 1,2.2751442,102.2078272
TAMAN SERI ANDALAS(CHENG JAYA),2.269554,102.2125568
TAMAN SERI ANDALAS(CHENG JAYA),2.269554,102.2125568
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DESA DUYUNG,2.206726577,102.3032827
TAMAN DUYONG INDAH,2.209253,102.2956943
TAMAN DUYONG PERMAI,2.2093657,102.2970024
TAMAN DUYONG PERMAI,2.2093657,102.2970024
TAMAN DUYONG PERMAI,2.2093657,102.2970024
TAMAN PERMATANG DUYONG,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN PERMATANG DUYONG 2,2.2034978,102.3034909
TAMAN SERI DUYONG 3,2.204144,102.3127534
TAMAN SERI DUYONG 3,2.204144,102.3127534
TAMAN SERI DUYONG 3,2.204144,102.3127534
TAMAN SERI DUYONG F.II,2.2002804,102.304874
TAMAN SERI DUYONG F.II,2.2002804,102.304874
TAMAN SERI DUYONG F.II,2.2002804,102.304874
TAMAN SERI DUYONG SEK 1,2.2020301,102.3113147
TAMAN SERI DUYONG SEK 1,2.2020301,102.3113147
TAMAN SERI DUYUNG,2.2020301,102.3113147
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN SERI DUYUNG SEK 2,2.2002804,102.304874
TAMAN MESRA KANDANG,2.1786694,102.3057715
TAMAN MESRA KANDANG,2.1786694,102.3057715
TAMAN PELANGI,2.24408,102.291467
TAMAN PELANGI,2.24408,102.291467
TAMAN PELANGI,2.24408,102.291467
TAMAN SAYANG SELASIH F1,2.219643,102.19198
TAMAN SAYANG SELASIH F1,2.219643,102.19198
TAMAN SAYANG SELASIH F1,2.219643,102.19198
TAMAN ANGGERIK (LOT 71),2.214327,102.2115128
TAMAN ANGGERIK (LOT 71),2.214327,102.2115128
TAMAN ANGGERIK (LOT 71),2.214327,102.2115128
TAMAN ANGGERIK (LOT 71),2.214327,102.2115128
TAMAN ANGGERIK (LOT 71),2.214327,102.2115128
TAMAN LIMBONGAN PERMAI,2.209037,102.222378
TAMAN LIMBONGAN PERMAI,2.209037,102.222378
TAMAN LIMBONGAN PERMAI,2.209037,102.222378
TAMAN LIMBONGAN PERMAI,2.209037,102.222378
TAMAN PANDAN INDAH,2.211248,102.227715
TAMAN SERI PANDAN-PDN JAYA (LORONG PANDAN),2.21512,102.2288641
TAMAN SERI PANDAN-PDN JAYA (LORONG PANDAN),2.21512,102.2288641
